id,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
bSeTNdOtK7I.004.mp4,40,15.77,89.42,43.37,96.76,8.0,15.0,90.0,47.5,25.0,15.0,7.5,2.5,2.5,2.5,0.0,10.0,5.0,5.0,12.5,2.5,5.0,0.0,17.5,7.5,2.5,2.5,2.5,7.5,10.0,7.5,2.5,0.0,2.5,0.0,15.0,0.0,0.0,0.0,2.5,12.5,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,12.5,5.0,0.0,7.5,0.0,0.0,2.5,15.0,2.5,10.0,2.5,5.0,2.5,0.0,7.5,0.0,0.0,0.0,2.5,2.5,0.0,0.0,2.5,0.0,0.0,25.0,10.0,5.0,0.0,0.0,2.5,0.0,2.5,0.0,5.0,0.0,0.0
kUv0BJQmKq0.001.mp4,47,1.0,26.16,99.0,99.0,7.83,12.77,87.23,63.83,25.53,14.89,10.64,0.0,4.26,0.0,0.0,8.51,0.0,6.38,19.15,17.02,8.51,0.0,23.4,10.64,0.0,4.26,8.51,0.0,6.38,6.38,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,19.15,6.38,4.26,0.0,8.51,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,19.15,2.13,14.89,4.26,6.38,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79,6.38,2.13,0.0,0.0,4.26,0.0,2.13,4.26,10.64,0.0,0.0
I01_ubtktEQ.005.mp4,37,1.57,2.94,54.14,97.99,9.25,5.41,97.3,62.16,24.32,13.51,10.81,0.0,2.7,0.0,0.0,10.81,2.7,10.81,21.62,8.11,5.41,5.41,29.73,0.0,0.0,0.0,0.0,16.22,5.41,5.41,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,18.92,0.0,0.0,0.0,5.41,5.41,8.11,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,0.0,0.0,8.11,0.0,8.11,18.92,2.7,2.7,0.0,2.7,0.0,2.7,0.0,0.0,2.7,0.0,0.0,2.7,0.0,0.0,0.0,2.7,0.0,37.84,16.22,8.11,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0
jFx6AEw6viQ.005.mp4,37,5.58,70.57,54.14,99.0,9.25,10.81,91.89,64.86,29.73,18.92,8.11,0.0,5.41,5.41,0.0,10.81,5.41,10.81,2.7,13.51,10.81,2.7,16.22,2.7,2.7,5.41,0.0,5.41,8.11,8.11,0.0,0.0,0.0,0.0,16.22,0.0,2.7,0.0,8.11,18.92,5.41,2.7,0.0,2.7,2.7,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.7,2.7,2.7,0.0,2.7,10.81,0.0,8.11,2.7,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62,16.22,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
c4XnKouozXU.000.mp4,44,1.0,97.95,19.82,99.0,14.67,15.91,100.0,68.18,40.91,22.73,9.09,0.0,13.64,0.0,0.0,18.18,0.0,9.09,22.73,0.0,2.27,2.27,34.09,4.55,0.0,4.55,0.0,2.27,13.64,11.36,2.27,2.27,0.0,0.0,20.45,0.0,0.0,0.0,0.0,9.09,2.27,0.0,2.27,6.82,0.0,2.27,2.27,2.27,0.0,0.0,4.55,4.55,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,25.0,2.27,4.55,2.27,4.55,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73,4.55,4.55,0.0,0.0,0.0,0.0,2.27,0.0,11.36,0.0,0.0
dS2XOB8kmr4.001.mp4,29,16.68,91.6,1.0,99.0,3.22,41.38,79.31,34.48,6.9,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,6.9,3.45,17.24,13.79,0.0,6.9,6.9,0.0,0.0,10.34,3.45,10.34,10.34,0.0,0.0,0.0,0.0,17.24,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,3.45,3.45,3.45,6.9,3.45,3.45,0.0,0.0,0.0,0.0,0.0,0.0,17.24,13.79,0.0,0.0,3.45,0.0,0.0,6.9,3.45,0.0,0.0,0.0,0.0,0.0,17.24,0.0,0.0,0.0,0.0,10.34,0.0,10.34,0.0,0.0,0.0,65.52,37.93,6.9,6.9,0.0,0.0,0.0,0.0,0.0,6.9,0.0,6.9
m5kTITzj1bY.001.mp4,37,63.24,79.13,99.0,75.85,9.25,16.22,86.49,51.35,13.51,13.51,8.11,2.7,2.7,0.0,0.0,0.0,2.7,16.22,5.41,10.81,5.41,0.0,16.22,0.0,0.0,2.7,5.41,0.0,2.7,2.7,0.0,0.0,0.0,0.0,10.81,0.0,0.0,0.0,0.0,5.41,5.41,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.7,0.0,0.0,8.11,2.7,0.0,5.41,0.0,0.0,8.11,8.11,0.0,32.43,8.11,18.92,5.41,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,2.7,0.0,0.0,27.03,13.51,10.81,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0
WuoQDp7pU24.001.mp4,38,17.17,90.57,67.26,99.0,12.67,13.16,94.74,60.53,23.68,18.42,7.89,5.26,2.63,0.0,2.63,5.26,2.63,10.53,15.79,0.0,5.26,2.63,28.95,2.63,2.63,2.63,0.0,0.0,10.53,10.53,0.0,0.0,0.0,0.0,21.05,0.0,0.0,0.0,0.0,15.79,7.89,0.0,2.63,5.26,0.0,5.26,2.63,0.0,2.63,0.0,2.63,0.0,0.0,0.0,0.0,13.16,10.53,5.26,2.63,2.63,0.0,0.0,18.42,2.63,5.26,0.0,2.63,2.63,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,13.16,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rvB9DYAKHpk.002.mp4,43,74.74,67.9,93.79,3.52,10.75,4.65,90.7,53.49,18.6,6.98,2.33,0.0,4.65,0.0,0.0,11.63,4.65,18.6,6.98,2.33,4.65,2.33,20.93,4.65,2.33,0.0,2.33,2.33,2.33,0.0,2.33,0.0,0.0,2.33,6.98,0.0,0.0,0.0,0.0,6.98,2.33,2.33,0.0,0.0,0.0,2.33,4.65,0.0,0.0,2.33,2.33,2.33,0.0,0.0,0.0,6.98,2.33,0.0,4.65,2.33,0.0,0.0,16.28,9.3,23.26,4.65,2.33,16.28,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,2.33,0.0,0.0,27.91,9.3,13.95,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0
nI6qUE8N8hk.000.mp4,47,10.78,93.17,25.35,99.0,9.4,19.15,97.87,70.21,31.91,14.89,6.38,0.0,8.51,0.0,0.0,17.02,6.38,12.77,10.64,6.38,2.13,6.38,17.02,2.13,2.13,0.0,0.0,2.13,8.51,8.51,0.0,0.0,0.0,0.0,25.53,0.0,8.51,0.0,8.51,12.77,0.0,0.0,2.13,2.13,2.13,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,4.26,6.38,0.0,0.0,0.0,0.0,14.89,0.0,6.38,0.0,2.13,4.26,2.13,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.89,8.51,2.13,0.0,0.0,0.0,0.0,2.13,0.0,2.13,0.0,0.0
qr1C43Ylavg.004.mp4,51,2.28,78.36,40.84,25.77,17.0,5.88,92.16,66.67,31.37,17.65,7.84,3.92,5.88,0.0,0.0,13.73,5.88,5.88,5.88,7.84,13.73,1.96,21.57,1.96,0.0,1.96,0.0,3.92,3.92,1.96,1.96,0.0,1.96,0.0,17.65,0.0,0.0,0.0,0.0,15.69,5.88,0.0,5.88,7.84,0.0,5.88,1.96,1.96,0.0,0.0,1.96,1.96,0.0,0.0,0.0,11.76,3.92,1.96,3.92,1.96,0.0,1.96,13.73,3.92,5.88,0.0,3.92,1.96,0.0,1.96,0.0,0.0,0.0,0.0,5.88,3.92,0.0,0.0,1.96,0.0,21.57,3.92,7.84,0.0,0.0,0.0,0.0,3.92,0.0,5.88,0.0,0.0
VOeVhXWK7-8.004.mp4,26,54.88,6.21,83.83,25.77,6.5,15.38,76.92,61.54,11.54,7.69,7.69,0.0,0.0,0.0,0.0,3.85,15.38,7.69,3.85,15.38,11.54,0.0,11.54,7.69,7.69,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92,11.54,3.85,3.85,3.85,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,3.85,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31,38.46,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEELGB_-uWU.005.mp4,31,6.71,25.93,99.0,25.77,10.33,12.9,93.55,54.84,25.81,22.58,12.9,0.0,0.0,0.0,9.68,3.23,6.45,3.23,0.0,9.68,16.13,0.0,16.13,3.23,3.23,6.45,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,19.35,3.23,9.68,0.0,3.23,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,3.23,0.0,0.0,0.0,3.23,0.0,12.9,3.23,35.48,6.45,12.9,16.13,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,6.45,6.45,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0
cOossY5pTrU.003.mp4,49,29.3,84.63,1.69,25.77,8.17,8.16,89.8,63.27,28.57,20.41,6.12,0.0,0.0,14.29,0.0,8.16,6.12,16.33,18.37,2.04,2.04,0.0,34.69,0.0,4.08,6.12,0.0,2.04,4.08,2.04,2.04,0.0,2.04,0.0,18.37,0.0,0.0,14.29,0.0,12.24,6.12,2.04,2.04,6.12,0.0,0.0,2.04,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,2.04,2.04,0.0,0.0,20.41,8.16,12.24,6.12,4.08,2.04,0.0,0.0,0.0,0.0,6.12,0.0,2.04,2.04,0.0,0.0,0.0,0.0,32.65,10.2,4.08,0.0,0.0,4.08,0.0,4.08,0.0,10.2,0.0,0.0
Nv0-x4K9YFI.001.mp4,46,24.89,13.85,68.63,4.13,11.5,4.35,86.96,63.04,17.39,8.7,8.7,0.0,0.0,0.0,0.0,8.7,4.35,15.22,15.22,2.17,13.04,2.17,26.09,0.0,0.0,2.17,0.0,0.0,6.52,2.17,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,2.17,2.17,0.0,0.0,4.35,2.17,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.57,13.04,17.39,8.7,2.17,6.52,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.26,10.87,8.7,0.0,0.0,0.0,0.0,2.17,0.0,6.52,0.0,0.0
J9MfhPoJOaw.004.mp4,36,31.3,13.32,94.42,2.09,18.0,22.22,97.22,58.33,16.67,8.33,8.33,0.0,0.0,0.0,0.0,8.33,5.56,11.11,13.89,8.33,5.56,0.0,19.44,5.56,5.56,2.78,0.0,2.78,2.78,0.0,2.78,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,22.22,2.78,2.78,5.56,13.89,0.0,5.56,0.0,0.0,0.0,0.0,2.78,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,16.67,0.0,19.44,0.0,8.33,11.11,5.56,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0
IwfA-squ7Oo.004.mp4,4,93.26,50.0,1.0,25.77,4.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
eFzN_frNW8g.004.mp4,33,6.27,99.0,1.0,99.0,6.6,15.15,93.94,63.64,27.27,15.15,3.03,0.0,9.09,0.0,3.03,12.12,0.0,15.15,15.15,9.09,3.03,3.03,24.24,0.0,3.03,3.03,0.0,0.0,6.06,6.06,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,0.0,27.27,6.06,3.03,9.09,9.09,3.03,6.06,3.03,0.0,3.03,0.0,3.03,0.0,0.0,0.0,0.0,6.06,3.03,3.03,0.0,3.03,0.0,0.0,24.24,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39,27.27,6.06,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0
9n8dNi-ERQ0.003.mp4,44,32.58,12.79,92.27,94.75,14.67,27.27,81.82,50.0,15.91,11.36,9.09,0.0,2.27,0.0,0.0,4.55,4.55,9.09,9.09,2.27,11.36,2.27,18.18,2.27,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,18.18,2.27,6.82,2.27,9.09,0.0,4.55,6.82,0.0,0.0,2.27,6.82,4.55,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,4.55,15.91,2.27,4.55,9.09,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,2.27,0.0,31.82,4.55,20.45,0.0,0.0,0.0,0.0,2.27,0.0,4.55,0.0,0.0
V8w2Lo5wxl8.001.mp4,35,1.55,1.15,78.4,25.77,11.67,17.14,91.43,62.86,14.29,5.71,5.71,0.0,0.0,0.0,0.0,8.57,5.71,2.86,22.86,11.43,0.0,11.43,28.57,5.71,2.86,0.0,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,31.43,5.71,0.0,2.86,11.43,2.86,11.43,0.0,0.0,0.0,0.0,2.86,0.0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,5.71,20.0,0.0,5.71,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.86,5.71,5.71,0.0,0.0,2.86,0.0,2.86,0.0,5.71,0.0,0.0
5TYuLy7JLj4.000.mp4,61,9.46,74.41,31.05,56.75,15.25,3.28,100.0,67.21,24.59,14.75,1.64,0.0,3.28,9.84,0.0,9.84,4.92,11.48,14.75,4.92,4.92,6.56,31.15,1.64,0.0,0.0,3.28,0.0,1.64,1.64,0.0,0.0,0.0,0.0,18.03,0.0,1.64,9.84,1.64,21.31,8.2,0.0,4.92,3.28,1.64,6.56,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,1.64,1.64,0.0,0.0,0.0,0.0,3.28,26.23,1.64,16.39,3.28,3.28,9.84,0.0,0.0,0.0,1.64,0.0,0.0,1.64,0.0,1.64,0.0,0.0,0.0,24.59,6.56,13.11,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0
xsDABUrvs6w.002.mp4,44,44.96,5.6,98.47,68.66,14.67,13.64,90.91,52.27,18.18,13.64,13.64,0.0,0.0,0.0,0.0,4.55,4.55,11.36,11.36,0.0,6.82,2.27,15.91,6.82,2.27,0.0,6.82,2.27,4.55,2.27,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,13.64,2.27,0.0,2.27,0.0,6.82,2.27,2.27,2.27,0.0,0.0,2.27,0.0,0.0,0.0,0.0,4.55,2.27,0.0,0.0,2.27,0.0,4.55,18.18,0.0,18.18,0.0,4.55,13.64,9.09,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,4.55,2.27,2.27,0.0,0.0,0.0,2.27,0.0,2.27,0.0,0.0
hOXvRgxjfik.001.mp4,56,25.07,1.0,89.63,59.59,14.0,5.36,94.64,58.93,19.64,8.93,8.93,0.0,0.0,0.0,0.0,10.71,1.79,16.07,8.93,3.57,14.29,1.79,14.29,10.71,7.14,1.79,0.0,3.57,1.79,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,0.0,1.79,1.79,12.5,0.0,14.29,10.71,10.71,0.0,0.0,1.79,1.79,0.0,0.0,0.0,7.14,0.0,3.57,1.79,1.79,0.0,0.0,16.07,1.79,7.14,1.79,3.57,1.79,7.14,1.79,0.0,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.79,10.71,8.93,0.0,0.0,0.0,0.0,3.57,0.0,3.57,0.0,0.0
encC96iqr9Y.002.mp4,47,17.48,58.41,51.84,99.0,5.88,8.51,89.36,63.83,29.79,12.77,4.26,2.13,4.26,0.0,2.13,17.02,2.13,12.77,12.77,0.0,4.26,2.13,12.77,6.38,2.13,0.0,6.38,0.0,12.77,12.77,0.0,0.0,0.0,0.0,10.64,0.0,0.0,0.0,0.0,12.77,4.26,0.0,0.0,0.0,0.0,8.51,6.38,2.13,2.13,2.13,0.0,0.0,0.0,0.0,0.0,4.26,4.26,0.0,0.0,0.0,0.0,0.0,19.15,0.0,4.26,0.0,4.26,0.0,2.13,8.51,0.0,2.13,0.0,0.0,2.13,0.0,0.0,2.13,0.0,0.0,34.04,17.02,4.26,4.26,0.0,0.0,0.0,0.0,4.26,0.0,0.0,4.26
fUIWjaZCYwM.001.mp4,29,93.26,63.49,47.93,25.77,9.67,3.45,86.21,62.07,10.34,6.9,3.45,0.0,3.45,0.0,0.0,3.45,17.24,17.24,10.34,6.9,6.9,0.0,17.24,0.0,0.0,3.45,3.45,6.9,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,6.9,3.45,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,6.9,13.79,3.45,0.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,3.45,0.0,0.0,0.0,3.45,0.0,3.45,0.0,3.45,0.0,0.0
oQOvtrP52As.002.mp4,45,1.0,1.38,99.0,94.19,15.0,17.78,97.78,68.89,22.22,11.11,8.89,0.0,2.22,0.0,0.0,11.11,4.44,11.11,11.11,20.0,15.56,4.44,17.78,6.67,0.0,0.0,0.0,0.0,8.89,6.67,2.22,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,22.22,2.22,0.0,4.44,6.67,0.0,15.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,4.44,0.0,2.22,24.44,0.0,13.33,0.0,2.22,8.89,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2.22,0.0,0.0,0.0,0.0,33.33,11.11,8.89,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0
l8weBJSCHbA.000.mp4,27,18.82,22.95,99.0,25.77,27.0,14.81,85.19,48.15,18.52,11.11,7.41,0.0,3.7,0.0,0.0,7.41,3.7,3.7,0.0,3.7,18.52,0.0,22.22,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,22.22,0.0,3.7,3.7,11.11,0.0,11.11,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,3.7,0.0,3.7,7.41,0.0,0.0,18.52,0.0,22.22,14.81,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,3.7,7.41,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0
iWyAQkMVNfM.004.mp4,15,84.62,97.69,43.37,1.0,7.5,13.33,80.0,46.67,13.33,6.67,0.0,6.67,0.0,0.0,0.0,6.67,6.67,13.33,13.33,0.0,0.0,0.0,13.33,6.67,0.0,6.67,0.0,0.0,6.67,0.0,6.67,0.0,6.67,0.0,20.0,0.0,6.67,0.0,6.67,6.67,6.67,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0,13.33,6.67,0.0,6.67,0.0,0.0,0.0,13.33,0.0,13.33,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,13.33,6.67,0.0,0.0,6.67,0.0,26.67,13.33,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUiG7UZ9A3k.005.mp4,48,72.69,33.83,74.76,25.77,16.0,10.42,91.67,56.25,12.5,10.42,6.25,0.0,2.08,0.0,2.08,2.08,12.5,14.58,10.42,6.25,8.33,2.08,20.83,10.42,10.42,0.0,6.25,8.33,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,18.75,0.0,6.25,2.08,6.25,2.08,4.17,2.08,0.0,0.0,2.08,4.17,0.0,0.0,0.0,4.17,10.42,0.0,0.0,8.33,2.08,0.0,0.0,14.58,4.17,16.67,2.08,14.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,2.08,0.0,0.0,0.0,25.0,4.17,8.33,0.0,0.0,0.0,0.0,4.17,0.0,8.33,0.0,0.0
NoHext7JXYU.003.mp4,49,4.38,58.08,94.52,1.0,16.33,16.33,97.96,65.31,26.53,14.29,8.16,0.0,2.04,0.0,4.08,12.24,0.0,12.24,14.29,4.08,12.24,0.0,24.49,2.04,2.04,2.04,0.0,2.04,4.08,0.0,4.08,0.0,0.0,2.04,16.33,0.0,2.04,0.0,2.04,24.49,2.04,6.12,0.0,6.12,4.08,8.16,8.16,4.08,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,20.41,0.0,12.24,2.04,8.16,2.04,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,18.37,8.16,2.04,0.0,0.0,0.0,0.0,2.04,2.04,4.08,0.0,0.0
YN0Xd70SqEo.004.mp4,37,5.58,39.34,99.0,25.77,5.29,18.92,94.59,43.24,16.22,10.81,8.11,0.0,2.7,0.0,0.0,5.41,2.7,2.7,13.51,13.51,5.41,0.0,21.62,0.0,0.0,2.7,5.41,2.7,5.41,2.7,2.7,2.7,0.0,0.0,5.41,0.0,0.0,0.0,0.0,16.22,2.7,2.7,0.0,8.11,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,2.7,0.0,2.7,0.0,5.41,13.51,2.7,24.32,0.0,5.41,16.22,8.11,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,2.7,2.7,0.0,51.35,24.32,18.92,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,0.0
rBxWZzkEncE.002.mp4,45,52.71,18.71,99.0,25.77,22.5,17.78,97.78,66.67,22.22,15.56,13.33,0.0,2.22,0.0,0.0,6.67,4.44,20.0,13.33,6.67,2.22,0.0,22.22,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,2.22,0.0,24.44,11.11,2.22,6.67,8.89,0.0,4.44,0.0,0.0,0.0,0.0,2.22,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.22,13.33,6.67,6.67,0.0,0.0,4.44,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,2.22,0.0,0.0,0.0,0.0,0.0,2.22,0.0,2.22,0.0,0.0
J8YpOUmN_aI.005.mp4,39,65.46,39.87,78.04,97.19,9.75,17.95,82.05,53.85,12.82,7.69,5.13,0.0,2.56,0.0,0.0,5.13,7.69,15.38,5.13,7.69,10.26,2.56,12.82,2.56,0.0,5.13,0.0,0.0,5.13,5.13,0.0,0.0,0.0,0.0,10.26,5.13,0.0,0.0,5.13,15.38,0.0,0.0,5.13,5.13,0.0,7.69,2.56,0.0,2.56,0.0,5.13,0.0,5.13,0.0,0.0,12.82,7.69,0.0,2.56,2.56,0.0,0.0,10.26,0.0,17.95,0.0,12.82,5.13,0.0,2.56,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,25.64,5.13,5.13,0.0,0.0,2.56,0.0,2.56,5.13,5.13,0.0,0.0
E6rptSS3kP4.000.mp4,53,5.46,35.28,93.7,99.0,8.83,22.64,88.68,56.6,32.08,28.3,20.75,0.0,1.89,0.0,5.66,3.77,0.0,11.32,5.66,9.43,7.55,0.0,9.43,9.43,0.0,0.0,1.89,1.89,13.21,13.21,0.0,0.0,0.0,0.0,15.09,0.0,0.0,0.0,0.0,3.77,1.89,1.89,0.0,1.89,0.0,0.0,1.89,0.0,0.0,1.89,5.66,0.0,0.0,0.0,0.0,9.43,5.66,3.77,0.0,0.0,0.0,1.89,5.66,0.0,7.55,1.89,5.66,0.0,7.55,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.98,9.43,3.77,0.0,0.0,0.0,0.0,1.89,0.0,1.89,0.0,0.0
Tad9Q9OFjJw.004.mp4,36,86.43,79.76,87.07,25.77,9.0,38.89,77.78,38.89,11.11,5.56,2.78,0.0,2.78,0.0,0.0,5.56,11.11,5.56,5.56,2.78,2.78,0.0,11.11,0.0,0.0,0.0,0.0,2.78,5.56,2.78,2.78,0.0,2.78,0.0,8.33,0.0,0.0,0.0,0.0,22.22,16.67,16.67,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,2.78,0.0,2.78,0.0,0.0,2.78,0.0,0.0,0.0,2.78,0.0,2.78,11.11,0.0,8.33,0.0,5.56,2.78,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,16.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0
